iw7_addr,proposed_name,iw7_existing_name,iw8_addr,confidence,score,margin,evidence,prototype
0x140B29E40,XAnimNode_IKLadder_Update,,0x1418EED00,low,2.826,0.029,1 mapped callee(s) in common; struct_sim=0.75,"void __usercall(void *nodeData@<rcx>, const DObj *obj@<rdx>, XAnimInfo *animInfo@<r8>, unsigned __int16 animInfoIndex@<r9w>, __int128 _XMM0@<xmm0>, __int128 _XMM1@<xmm1>, __int128 _XMM2@<xmm2>, __int128 _XMM4@<xmm4>, float dtime)"
0x1409C6430,PartyClient_UpdateMatchmakingInfo,,0x141AD86B0,low,2.825,0.021,1 mapped callee(s) in common; struct_sim=0.75,"__int64 __fastcall(PartyData *party, const PartyActiveClient *mainActiveClient, const int now)"
0x1409C96B0,PartyClient_TimeOutHost,,0x141AD7D90,low,2.825,0.004,1 mapped callee(s) in common; struct_sim=0.75,"__int64 __fastcall(PartyData *party, const PartyActiveClient *mainActiveClient, const int now)"
0x140B1C5D0,G_Items_Touch,,0x1412A4530,low,2.825,2.825,1 mapped callee(s) in common; struct_sim=0.75,"void __fastcall(gentity_s *ent, gentity_s *other, int touched, int predictable)"
0x1405D2890,BG_FindEquipmentSoundClothIndex,,0x140FADE00,low,2.824,0.143,1 shared string literal; 1 shared rare constant; struct_sim=0.68,__int64 __fastcall(const char *szClothName)
0x1411E42C0,index2adr,,0x1437F84D0,low,2.823,0.0,4 shared rare constants; struct_sim=0.82; demoted: runner-up within 0.00,"TValue *__fastcall(lua_State *L, int idx)"
0x140B195B0,G_Items_DropScavengerBag,,0x14129E660,low,2.823,2.823,1 mapped callee(s) in common; struct_sim=0.75,"gentity_s *__usercall@<rax>(gentity_s *ent@<rcx>, const Weapon *r_weapon@<rdx>, const bool doPhysicsOnInit@<r8b>, const bool checkForPenetration@<r9b>, __int128 *@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, const tmat43_t<vec3_t> *penetrationTestMatrix)"
0x1412A7370,BGScr_ToLower,,0x1402FA800,low,2.822,0.192,1 shared string literal; struct_sim=0.75,void __fastcall(scrContext_t *scrContext)
0x14BCDFC48,bdJSONDeserializer::H::getTypename,,0x143572780,low,2.822,1.012,1 shared string literal; struct_sim=0.41,const char *__fastcall(bdJSONDeserializer *this)
0x1409B8800,CL_ParseMP_ParseServerMessage,,0x141AACBB0,low,2.821,2.821,1 mapped callee(s) in common; struct_sim=0.75,"void __usercall(LocalClientNum_t localClientNum@<ecx>, msg_t *msg@<rdx>, __int64@<r12>, __int128 _XMM0@<xmm0>, __int128 *@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>)"
0x1400BEB60,LUI_CoD_LuaCall_StopSpectate,,0x142473AE0,low,2.821,0.061,1 mapped callee(s) in common; struct_sim=0.75,__int64 __fastcall(lua_State *luaVM)
0x1404A1B40,LUI_BrSquadMessageCustom,,0x14242B820,low,2.818,0.084,1 shared string literal; struct_sim=0.75,"void __fastcall(const LocalClientNum_t *localClientNum, const int messageType, const char *const stringParam, const GfxImage *const iconParam, const int param1, lua_State *luaVM)"
0x140C23140,Bot_CombatStateMelee,,0x1415E2B20,low,2.818,0.014,1 mapped callee(s) in common; struct_sim=0.75,"__int64 __usercall@<rax>(bot_data_t *botData@<rcx>, const playerState_s *ps@<rdx>, usercmd_s *cmd@<r8>, __int128 _XMM0@<xmm0>)"
0x1412A2998,BGScr_ToLower,,0x1402FA800,low,2.817,0.24,1 shared string literal; struct_sim=0.74,void __fastcall(scrContext_t *scrContext)
0x1412C771C,hknpProcessFlyingColors,,0x142E67BC0,low,2.817,0.109,4 shared rare constants; struct_sim=0.81; demoted: runner-up within 0.11,__int64 __fastcall(hkBool *flyingColors)
0x1405F40B0,R_InitReactiveMotion,,0x1421D8CB0,low,2.817,2.817,1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.48,void(void)
0x140B59330,Stream_PopSyncDisable,,0x141722470,low,2.816,0.258,1 shared string literal; 1 shared rare constant; struct_sim=0.76,void(void)
0x14B2D3046,af_face_globals_compute_script_coverage,,0x1430AE870,low,2.814,1.314,1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.48,__int64 __fastcall(AF_FaceGlobalsRec_ *globals)
0x140C03BC0,R_StaticModelData_ResetWorld,,0x1422F0800,low,2.813,0.648,1 mapped callee(s) in common; 1 shared matched global; 1 shared rare constant; struct_sim=0.41,void(void)
0x1412C6D34,hknpProcessFlyingColors,,0x142E67BC0,low,2.813,0.108,4 shared rare constants; struct_sim=0.81; demoted: runner-up within 0.11,__int64 __fastcall(hkBool *flyingColors)
0x14040D650,Scr_Target_SetMaxSize,,0x140CEEBD0,low,2.812,2.812,1 shared string literal; struct_sim=0.85,void __fastcall(scrContext_t *scrContext)
0x140DC7290,LiveTracker_GetColType,,0x1419D06A0,low,2.812,0.213,1 shared string literal; struct_sim=0.85,unsigned int __fastcall(trackerColumn_e col)
0x140ACFC90,Path_AStarAlgorithm_CustomSearchInfo_FindPath_,,0x1411BE3A0,low,2.811,1.062,2 mapped callee(s) in common; struct_sim=0.46,"__int64 __usercall@<rax>(PathFindInput *pathFindInput@<rcx>, team_t eTeam@<edx>, int bIncludeGoalInPath@<r8d>, CustomSearchInfo_FindPath *custom@<r9>, __int128 *__struct_ptr _XMM0@<xmm0>, __int128 *__struct_ptr _XMM3@<xmm3>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *__struct_ptr _XMM8@<xmm8>, __int128 *__struct_ptr _XMM9@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>, __int128 *@<xmm12>, __int128 *@<xmm13>, __int128 *@<xmm14>, __int128 *@<xmm15>)"
0x140CDBEB0,HavokPhysicsFreeListMemorySystem::mainInit,,0x141B8D210,low,2.81,0.171,1 shared string literal; struct_sim=0.74,"hkMemoryRouter *__fastcall(HavokPhysicsFreeListMemorySystem *this, const hkMemorySystem::FrameInfo *info, hkFlags<enum hkMemorySystem::FlagBits,int> flags)"
0x1405211D0,OnlineMatchmakerOmniscient::GetMatchmakingTokenFromDW,,0x140E01120,low,2.81,2.81,1 shared string literal; 1 shared rare constant; struct_sim=0.73,"void __fastcall(OnlineMatchmakerOmniscient *this, OnlineMatchmakerOmniscient::Player *outplayer)"
0x1412A11C4,BGScr_ToLower,,0x1402FA800,low,2.809,0.214,1 shared string literal; struct_sim=0.74,void __fastcall(scrContext_t *scrContext)
0x1411C13A0,lj_cf_io_type,,0x143825550,low,2.809,0.524,1 shared string literal; 1 shared rare constant; struct_sim=0.67,__int64 __fastcall(lua_State *L)
0x14034B900,BG_AssetStreaming_AddAssetRequestInternal,,0x14025FBB0,low,2.808,0.147,1 shared string literal; 1 shared rare constant; struct_sim=0.77,"char __fastcall(AssetStreamingRequestItem *requestList, const unsigned int requestListSize, const unsigned int assetIndex, const Weapon *weapon, const AssetStreamingRequestSource source, const int frame)"
0x1403AA710,G_MainSP_IsNextMapWaiting,,0x142044DC0,low,2.808,0.227,1 shared string literal; struct_sim=0.74,bool __fastcall()
0x14074CF00,BG_ReloadInterruptTime,,0x141110730,low,2.808,0.0,1 mapped callee(s) in common; struct_sim=0.74,"int __usercall@<eax>(const playerState_s *ps@<rcx>, const BgHandler *pmoveHandler@<rdx>, const PlayerHandIndex hand@<r8d>, const Weapon *r_weapon@<r9>, __int128 *@<xmm0>, __int128 *@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>, bool isAlternate, bool isDualWielding)"
0x14074CC50,BG_ReloadInterruptTime,,0x141110730,low,2.808,0.0,1 mapped callee(s) in common; struct_sim=0.74,"int __usercall@<eax>(const playerState_s *ps@<rcx>, const BgHandler *pmoveHandler@<rdx>, const PlayerHandIndex hand@<r8d>, const Weapon *r_weapon@<r9>, __int128 *@<xmm0>, __int128 *@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>, bool isAlternate, bool isDualWielding)"
0x14074CDA0,BG_ReloadInterruptTime,,0x141110730,low,2.808,0.0,1 mapped callee(s) in common; struct_sim=0.74,"int __usercall@<eax>(const playerState_s *ps@<rcx>, const BgHandler *pmoveHandler@<rdx>, const PlayerHandIndex hand@<r8d>, const Weapon *r_weapon@<r9>, __int128 *@<xmm0>, __int128 *@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>, bool isAlternate, bool isDualWielding)"
0x14072BC20,Sprint_State_Raise_Hand,,0x1410C1F10,low,2.808,0.103,1 mapped callee(s) in common; struct_sim=0.74,"void __fastcall(pmove_t *pm, pml_t *pml, PlayerHandIndex hand)"
0x140E2B4A0,Bot_Score_ScoreNodesSort,,0x141640360,low,2.807,0.078,1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.47,"__int64 __fastcall(const bot_data_t *botData, bot_score_item_s *objects, int objectsCount, bot_score_parms_s *parms, int *nodesPicked)"
0x14037D5C0,PeerMesh_Send,,0x1426891F0,low,2.807,2.807,1 mapped callee(s) in common; struct_sim=0.74,"char __fastcall(PartyData *party, const LocalClientNum_t localClientNum, const int clientNum, const char *data, const int len, const bool voiceData, const bool canRelay)"
0x1400ED330,LUI_LuaCall_LUILeaderboardsPackage_GetRowData,,0x142637DE0,low,2.803,0.09,1 shared string literal; struct_sim=0.94,"__int64 __usercall@<rax>(lua_State *luaVM@<rcx>, __int128 _XMM0@<xmm0>)"
0x140025020,hknpDecoratorShape::subscribeToChildMutation,,0x142FB2BD0,low,2.803,2.803,1 shared string literal; struct_sim=0.74,void __fastcall(hknpDecoratorShape *this)
0x1412A2328,FX_Update0,,0x14201BC60,low,2.801,0.165,1 shared string literal; 1 shared rare constant; struct_sim=0.77,"void __fastcall(LocalClientNum_t localClientNum, int time)"
0x140DCB280,Umbra::ImpTome::getPrivateStatistic,,0x142997EC0,low,2.801,0.043,4 shared rare constants; struct_sim=0.80; demoted: runner-up within 0.04,"__int64 __usercall@<rax>(const Umbra::ImpTome *t@<rcx>, Umbra::PrivateStatistic type@<edx>, __int128 _XMM0@<xmm0>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>)"
0x140CE9080,Dvar_SetFromStringFromSource,,0x141872CA0,low,2.801,0.0,1 mapped callee(s) in common; 1 shared matched global; struct_sim=0.80,"void __usercall(const dvar_t *dvar@<rcx>, const char *string@<rdx>, DvarSetSource source@<r8d>, __int128 *@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>, __m256i *@<ymm0>)"
0x14049B980,GScr_AddOnToViewModel,,0x14208BB80,low,2.799,2.799,1 shared string literal; struct_sim=0.84,"void __usercall(scrContext_t *scrContext@<rcx>, scr_entref_t entref@<rdx>, __int128 _XMM0@<xmm0>)"
0x140B35C40,GScr_MakeVehicleSolidCapsule,,0x141303CA0,low,2.799,0.002,1 mapped callee(s) in common; struct_sim=0.73,"void __usercall(scrContext_t *scrContext@<rcx>, scr_entref_t entref@<rdx>, __int128 _XMM0@<xmm0>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>)"
0x141309AA0,toString,,0x142B9A880,low,2.798,2.798,1 shared string literal; 1 shared rare constant; struct_sim=0.63,"void __fastcall(const hkMpUint *bi, unsigned int base, hkStringBuf *stringOut)"
0x140DC24B0,Umbra::VConeIntersector::V?$MultiBeamQuery::queryNoInline,,0x1429705E0,low,2.798,0.074,1 shared matched global; 4 shared rare constants; struct_sim=0.47; demoted: runner-up within 0.07,"bool __usercall@<al>(Umbra::PortalTraverse *traverse@<rcx>, Umbra::TraverseQueue<1024,Umbra::EmptyData,0> *queue@<rdx>, Umbra::MultiBeamQuery<Umbra::ConeIntersector> *q@<r8>, Umbra::EmptyTraverseHistory *history@<r9>, __int128 _XMM1@<xmm1>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>, __int128 _XMM12@<xmm12>, __int128 _XMM13@<xmm13>, __int128 _XMM14@<xmm14>, __int128 _XMM15@<xmm15>, Umbra::CellState<Umbra::EmptyData,Umbra::MultiBeamQuery<Umbra::ConeIntersector>::TraverseData> *data)"
0x140B7EB60,DCache_IO_ReadBlock,,0x14139AF30,low,2.798,0.529,1 mapped callee(s) in common; struct_sim=0.73,"__int64 __fastcall(dcacheType_t cacheType, int blockIndex, char *outBuffer, DCacheChecksumConfig checksumState)"
0x140FFFCA0,hknpHeightFieldShape::castRayImpl,,0x142F254B0,low,2.798,0.039,1 shared matched global; 3 shared rare constants; struct_sim=0.73; demoted: runner-up within 0.04,"void __usercall(hknpHeightFieldShape *this@<rcx>, hknpCollisionQueryContext *queryContext@<rdx>, const hknpRayCastQuery *query@<r8>, const hknpQueryFilterData *targetShapeFilterData@<r9>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>, __int128 _XMM12@<xmm12>, __int128 _XMM13@<xmm13>, __int128 _XMM14@<xmm14>, __int128 _XMM15@<xmm15>, __m256i _YMM3@<ymm3>, const hknpShapeQueryInfo *targetShapeInfo, hknpCollisionQueryCollector *collector)"
0x140BEC900,ScriptableCl_RunStateEvents_Specific,,0x1414D63E0,low,2.797,0.166,1 shared string literal; 1 shared matched global; 1 shared rare constant; struct_sim=0.43,"void __fastcall(const LocalClientNum_t localClientNum, const ScriptableEventParams *eventParams, unsigned int *holdrand, bool onTime, ScriptableEventDef *events, unsigned int numEvents)"
0x1410D2650,hknpAddActiveBodyPairsTask::process,,0x142F84830,low,2.797,2.797,1 shared string literal; struct_sim=0.84,"void __fastcall(hknpAddActiveBodyPairsTask *this, const hkTask::Input *input)"
0x140FFED80,hknpHeightFieldShape::castRayImpl,,0x142F254B0,low,2.797,0.031,1 shared matched global; 3 shared rare constants; struct_sim=0.73; demoted: runner-up within 0.03,"void __usercall(hknpHeightFieldShape *this@<rcx>, hknpCollisionQueryContext *queryContext@<rdx>, const hknpRayCastQuery *query@<r8>, const hknpQueryFilterData *targetShapeFilterData@<r9>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>, __int128 _XMM12@<xmm12>, __int128 _XMM13@<xmm13>, __int128 _XMM14@<xmm14>, __int128 _XMM15@<xmm15>, __m256i _YMM3@<ymm3>, const hknpShapeQueryInfo *targetShapeInfo, hknpCollisionQueryCollector *collector)"
0x14128C024,bdNATTravClient::updateLocalCommonAddr,,0x143762300,low,2.796,0.054,1 shared string literal; 1 shared rare constant; struct_sim=0.69,"__int64 __fastcall(bdNATTravClient *this, const bdReference<bdCommonAddr> newLocalCommonAddr)"
0x140B0D0F0,SV_PrivateParty_BroadcastBackout,,0x1416751E0,low,2.795,0.184,1 shared string literal; struct_sim=0.90,"void __fastcall(const SvClientMP *const cl, const bool playAgain)"
0x140E9E3C0,RB_DecalVolume_PipelineProcess,,0x1420F48A0,low,2.795,1.081,1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.46,"void __usercall(ComputeCmdBufState *state@<rcx>, const GfxViewInfo *viewInfo@<rdx>, const GfxBackEndData *data@<r8>, unsigned int decalCount@<r9d>, __int128 _XMM0@<xmm0>)"
0x141061690,hkcdStaticMeshTree::USection::unary,,0x142E37C60,low,2.795,0.016,5 shared rare constants; struct_sim=0.53; demoted: runner-up within 0.02,"void __usercall(const hkcdStaticMeshTree::Section *tree@<rcx>, hkcdTreeQueriesStacks::Dynamic<64,hkcdStaticTree::AabbTreeBase::Slot> *stackInstance@<rdx>, hkcdTreeQueries<hkcdTreeQueriesStacks::Dynamic,64,0>::ClosestFromAabbWrapper<hknpCompressedMeshShapeInternals::GetClosestPointsToConvexQuery> *query@<r8>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>)"
0x140ADC1E0,Bot_EntityFacesBot,,0x1415EBC30,low,2.795,0.107,1 mapped callee(s) in common; struct_sim=0.73,"__int64 __usercall@<rax>(const bot_data_t *botData@<rcx>, const gentity_s *ent@<rdx>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>)"
0x14011BC90,AD_CleanupThread,,0x1437E33D0,low,2.794,0.097,1 shared string literal; 1 shared rare constant; struct_sim=0.70,void __fastcall(AD_ThreadContext *const target)
0x140DC6CE0,LiveTracker_Init,,0x1419D0880,low,2.794,2.794,1 shared string literal; 1 shared rare constant; struct_sim=0.46,void(void)
0x1412894A8,bdQoSProbe::cancelProbes,,0x143732980,low,2.794,0.002,1 shared string literal; 1 shared rare constant; struct_sim=0.72,"void __fastcall(bdQoSProbe *this, const bdSecurityID *id)"
0x140BB6970,Sys_SpawnDevHostThread,,0x141421810,low,2.794,0.098,1 mapped callee(s) in common; struct_sim=0.73,char __fastcall(void (__fastcall *function)(unsigned int))
0x140BB6BD0,Sys_SpawnDevHostThread,,0x141421810,low,2.794,0.098,1 mapped callee(s) in common; struct_sim=0.73,char __fastcall(void (__fastcall *function)(unsigned int))
0x1407306D0,Sprint_State_Raise_Hand,,0x1410C1F10,low,2.794,0.292,1 mapped callee(s) in common; struct_sim=0.73,"void __fastcall(pmove_t *pm, pml_t *pml, PlayerHandIndex hand)"
0x140498AE0,CG_ServerCmdSP_ParseSunFlarePosition,,0x141F5A5C0,low,2.793,0.066,1 shared string literal; struct_sim=0.40,void __fastcall(LocalClientNum_t localClientNum)
0x140C61FC0,MSG_ReadDeltaArchivedEntity,,0x1414278E0,low,2.792,0.128,1 mapped callee(s) in common; struct_sim=0.73,"void __usercall(msg_t *msg@<rcx>, const int time@<edx>, const entityState_t *from@<r8>, entityState_t *to@<r9>, __int128 *@<xmm6>, __int128 *@<xmm7>, const char *fromClientMask, char *toClientMask, const unsigned int clientMaskSize, int number)"
0x140B89D00,LiveStorage_CS_AllocMemory,,0x1413B4850,low,2.791,2.791,1 shared string literal; struct_sim=0.73,void(void)
0x1413AD500,hkVersionReporter::readServerInformationCmdData,,0x142C3FB50,low,2.791,0.702,1 shared string literal; 1 shared rare constant; struct_sim=0.57,"__int64 __fastcall(hkVdbIStream *chunkStream, hkVersionReporter::Info *infoOut, unsigned __int64 *authenticationHashAckOut)"
0x1405FC3A0,R_ST_SetupTileDataForSurface,,0x140ADA7A0,low,2.791,1.237,1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.73,"void __usercall(const StDiskTerrainSurface *surface@<rcx>, const vec3_t *cameraWorldPosition@<rdx>, bool setFrameCount@<r8b>, HLSL::TerrainTileDataCode *tileDataOut@<r9>, __int128 *@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>, __int128 *@<xmm12>, __int128 *@<xmm13>, __int128 *@<xmm14>, __int128 *@<xmm15>)"
0x140571140,HavokPhysics_CollisionQueryResult::Reset,,0x14009F151,low,2.791,0.0,caller set agrees: 4/5 mapped callers (jaccard 0.80); struct_sim=0.26,"void __fastcall(HavokPhysics_CollisionQueryResult *this, bool clearModifiers)"
0x140ACFE40,Path_FindPath,,0x1411C71C0,low,2.791,2.791,1 mapped callee(s) in common; struct_sim=0.73,"__int64 __usercall@<rax>(PathFindInput *pathFindInput@<rcx>, __int128 *@<xmm3>, __int128 *@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>, __int128 *@<xmm12>, __int128 *@<xmm13>, __int128 *@<xmm14>, __int128 *@<xmm15>)"
0x140CEE560,Dvar_UpdateValue,,0x141877AD0,low,2.791,2.791,1 mapped callee(s) in common; struct_sim=0.73,"void __usercall(dvar_t *dvar@<rcx>, DvarValue *value@<rdx>, __m256i *__struct_ptr _YMM0@<ymm0>)"
0x1408D7020,LUI_Layout,,0x14242F350,low,2.789,0.066,1 shared string literal; struct_sim=0.95,"void __fastcall(const LocalClientNum_t localClientNum, const char *rootName, int deltaTime, lua_State *luaVM)"
0x1413973C0,hkSerialize::XmlWriteFormat::writeInternal,,0x142B48DE0,low,2.788,2.788,1 shared string literal; 1 shared rare constant; struct_sim=0.72,"const hkReflect::Var *__fastcall(hkSerialize::XmlWriteFormat *this, const hkReflect::Var *topVar, const hkReflect::Var *vid, int annotated, hkSerialize::IdFromVar *idFromVar, hkSerialize::IdFromVar *)"
0x1413D28A0,UhknpBodyId::hknpHybridAabbTree::queryAabb,,0x142F527B0,low,2.788,0.019,4 shared rare constants; struct_sim=0.79; demoted: runner-up within 0.02,"void __fastcall(const hknpHybridAabbTree<hknpBodyId,unsigned int,hkAabb16ext> *tree, unsigned int rootNodeIdx, const hkAabb16ext *queryVolume, hkArray<unsigned int,hkContainerHeapAllocator> *leafIdxOut)"
0x1405119C0,Mem_Virtual_Init,,0x140DE9690,low,2.787,1.57,1 shared string literal; 1 shared rare constant; struct_sim=0.68,void(void)
0x140BB68E0,Sys_SpawnIndyFsWorkerThread,,0x141421DD0,low,2.787,0.093,1 mapped callee(s) in common; struct_sim=0.72,"char __fastcall(void (__fastcall *function)(unsigned int), ThreadContext threadContext)"
0x140BB6AB0,Sys_SpawnIndyFsWorkerThread,,0x141421DD0,low,2.787,0.093,1 mapped callee(s) in common; struct_sim=0.72,"char __fastcall(void (__fastcall *function)(unsigned int), ThreadContext threadContext)"
0x140B41610,GScr_SetDvar,,0x1413082F0,low,2.786,0.044,1 shared string literal; struct_sim=0.92,void __fastcall(scrContext_t *scrContext)
0x1404D7080,LUIElement_Grid_SetMeasureLineFunction,,0x1425DA140,low,2.786,0.109,1 shared string literal; struct_sim=0.83,"__int64 __fastcall(LUIGridAxis axis, lua_State *luaVM)"
0x141253E82,bdLobbyService::handleTeamMemberRichPresenceUpdated,,0x14360CAF0,low,2.786,0.551,1 shared string literal; 1 shared rare constant; struct_sim=0.66,"__int64 __fastcall(bdLobbyService *this, bdReference<bdByteBuffer> message)"
0x1411DC930,LuaCoD_SetLuaLoader,,0x142427010,low,2.785,2.785,1 shared string literal; 1 shared rare constant; struct_sim=0.71,void __fastcall(lua_State *s)
0x1411E8E50,G_Cmd_EntityList_f,,0x14127DAE0,low,2.784,0.083,1 shared string literal; struct_sim=0.92,void(void)
0x140A33B40,Load_GfxWorldDrawVertsArray,,0x1408E1E40,low,2.783,0.012,1 shared string literal; struct_sim=0.89,"void __fastcall(const DBStreamStart streamStart, const unsigned __int64 count)"
0x1405DE590,ShouldConsiderForLoadBar,,0x140FB3240,low,2.783,0.632,1 shared string literal; struct_sim=0.83,_BOOL8 __fastcall(const char *name)
0x140AF0060,Path_OpenSet_Update,,0x1411C9F10,low,2.782,0.084,caller set overlaps: 2/3 mapped callers (jaccard 0.67); 1 shared matched global; struct_sim=0.72; demoted: runner-up within 0.08,"__int64 __usercall@<rax>(PathHeap *openSet@<rcx>, pathnode_t *node@<rdx>, pathnode_t *parent@<r8>, __int128 *__struct_ptr cost@<xmm3>, __int128 *__struct_ptr _XMM6@<xmm6>)"
0x140CF0660,CG_VisionSetDebugDraw,,0x141DB4CC0,low,2.781,2.781,1 mapped callee(s) in common; struct_sim=0.72,"void __usercall(const LocalClientNum_t localClientNum@<ecx>, visionSetPrintMode_t printMode@<edx>, __int128 _XMM0@<xmm0>, __int128 *@<xmm1>, __int128 *@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>)"
0x140D66270,Mayhem_DoesInstanceExist,,0x1418D5330,low,2.779,0.238,1 mapped callee(s) in common; struct_sim=0.72,_BOOL8 __fastcall(scr_string_t mayhemName)
0x1412CC240,hknpProcessFlyingColors,,0x142E67BC0,low,2.778,0.068,4 shared rare constants; struct_sim=0.79; demoted: runner-up within 0.07,__int64 __fastcall(hkBool *flyingColors)
0x14125B31D,bdMarketplace::startStructTask,,0x14363AB20,low,2.777,0.377,1 shared string literal; struct_sim=0.88,"void __fastcall(bdMarketplace *this, bdReference<bdStructBufferTask> *remoteTask, const char taskID, bdStructBufferSerializable *request, bdStructBufferSerializable *response)"
0x140600280,SV_Profile_UpdateDrawFrame,,0x141478BC0,low,2.777,1.228,1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.45,void()
0x14107C7B0,hknpWorld::stepCollide,,0x142E976C0,low,2.776,0.003,1 shared string literal; struct_sim=0.83,"void __fastcall(hknpWorld *this, const hknpStepInput *stepInput, hkTaskQueue *taskQueue)"
0x140B7F130,DCache_IO_WriteToCache,,0x14139CFF0,low,2.776,0.104,1 mapped callee(s) in common; struct_sim=0.98,"bool __fastcall(dcacheType_t cacheType, unsigned __int64 fileID, dcacheLocation_t location, int length, char *buffer)"
0x140EFBDB0,hkString::strLen,,0x14006B167,low,2.775,2.775,caller set agrees: 4/5 mapped callers (jaccard 0.80); struct_sim=0.25,int __fastcall(const char *src)
0x1400E8970,GScr_drawSoundShape,,0x14130F0D0,low,2.774,0.329,1 shared string literal; struct_sim=0.88,"void __usercall(scrContext_t *scrContext@<rcx>, __int128 _XMM6@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>, __int128 *@<xmm12>, __int128 *@<xmm13>)"
0x140B402B0,GScr_SetDvar,,0x1413082F0,low,2.774,0.005,1 shared string literal; struct_sim=0.92,void __fastcall(scrContext_t *scrContext)
0x1406F8AC0,PM_UpdateAimDownSightFlag,,0x14109B4F0,low,2.774,0.162,1 mapped callee(s) in common; struct_sim=0.72,"void __usercall(pmove_t *pm@<rcx>, pml_t *pml@<rdx>, __int128 _XMM0@<xmm0>)"
0x140480950,GScr_DisableSlowAim,,0x14202E310,low,2.772,2.772,1 shared string literal; struct_sim=0.71,"void __fastcall(scrContext_t *scrContext, scr_entref_t entref)"
0x14008F920,RawBufferOpen,,0x141DC18C0,low,2.77,0.048,1 shared string literal; struct_sim=0.82,"const char *__fastcall(const char *name, const char *formatFullPath, char *buf, int size)"
0x140DD8C30,Online_Loot::GetContentCreatorCode,,0x14267D3C0,low,2.77,0.251,1 shared string literal; 1 shared matched global; 1 shared rare constant; struct_sim=0.31,"char __usercall@<al>(Online_Loot *this@<rcx>, const int controllerIndex@<edx>, unsigned __int64 *expiry_time@<r8>, char *code@<r9>, __int128 _XMM0@<xmm0>, const int code_length)"
0x140C62360,SV_WriteCachedClientStates,,0x1416A24C0,low,2.77,0.039,1 shared matched global; 1 shared rare constant; struct_sim=0.85,"void __fastcall(msg_t *msg, cachedSnapshotWorldState_t *cachedFrame, SnapshotInfo *snapInfo)"
0x1405FB190,R_Umbra_QueryStaticCamera,,0x1421E85B0,low,2.77,0.232,1 mapped callee(s) in common; struct_sim=0.71,"void __usercall(const GfxViewParms *viewParms@<rcx>, const GfxMatrix *viewProjMatrix@<rdx>, unsigned int width@<r8d>, unsigned int height@<r9d>, __int128 _XMM0@<xmm0>, __int128 _XMM2@<xmm2>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, unsigned int smpFrame, unsigned int frameCount, unsigned int viewInfoIndex, bool requireOcclusionUpdate)"
0x140DD3820,R_CreateDynamicBuffers,,0x14220E470,low,2.768,0.365,1 shared string literal; 1 shared rare constant; struct_sim=0.75,void __usercall(__int128 _XMM6@<xmm6>)
